Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B
36,Volkswagen,480,GOL,1996,Gol 1.0 MI 16V Série Ouro 2p,1743,,,,,,,36-480-1996,36-480-1743-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI 16V Série Ouro 2p,1743,,,,,,,36-480-1995,36-480-1743-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI G3 16V,17381,,,,,,,36-480-2010,36-480-17381-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI G3 16V,17381,,,,,,,36-480-2009,36-480-17381-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI G3 16V,17381,,,,,,,36-480-1997,36-480-17381-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI G3 16V,17381,,,,,,,36-480-1996,36-480-17381-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI G3 16V,17381,,,,,,,36-480-1995,36-480-17381-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.0 MI 16V,17087,,,,,,,36-480-2010,36-480-17087-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.0 MI 16V,17087,,,,,,,36-480-2009,36-480-17087-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.0 MI 16V,17087,,,,,,,36-480-1997,36-480-17087-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.0 MI 16V,17087,,,,,,,36-480-1996,36-480-17087-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.0 MI 16V,17087,,,,,,,36-480-1995,36-480-17087-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI 16V Série Ouro,1742,,,,,,,36-480-2010,36-480-1742-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI 16V Série Ouro,1742,,,,,,,36-480-2009,36-480-1742-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI 16V Série Ouro,1742,,,,,,,36-480-1997,36-480-1742-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI 16V Série Ouro,1742,,,,,,,36-480-1996,36-480-1742-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI 16V Série Ouro,1742,,,,,,,36-480-1995,36-480-1742-1995
36,Volkswagen,480,GOL,2010,Gol Fun 1.0 16V MI,1761,,,,,,,36-480-2010,36-480-1761-2010
36,Volkswagen,480,GOL,2009,Gol Fun 1.0 16V MI,1761,,,,,,,36-480-2009,36-480-1761-2009
36,Volkswagen,480,GOL,1997,Gol Fun 1.0 16V MI,1761,,,,,,,36-480-1997,36-480-1761-1997
36,Volkswagen,480,GOL,1996,Gol Fun 1.0 16V MI,1761,,,,,,,36-480-1996,36-480-1761-1996
36,Volkswagen,480,GOL,1995,Gol Fun 1.0 16V MI,1761,,,,,,,36-480-1995,36-480-1761-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 MI (G3),17395,,,,,,,36-480-2010,36-480-17395-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 MI (G3),17395,,,,,,,36-480-2009,36-480-17395-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 MI (G3),17395,,,,,,,36-480-1997,36-480-17395-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 MI (G3),17395,,,,,,,36-480-1996,36-480-17395-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 MI (G3),17395,,,,,,,36-480-1995,36-480-17395-1995
36,Volkswagen,480,GOL,2010,Gol Turbo 1.0 MI 16V,17397,,,,,,,36-480-2010,36-480-17397-2010
36,Volkswagen,480,GOL,2009,Gol Turbo 1.0 MI 16V,17397,,,,,,,36-480-2009,36-480-17397-2009
36,Volkswagen,480,GOL,1997,Gol Turbo 1.0 MI 16V,17397,,,,,,,36-480-1997,36-480-17397-1997
36,Volkswagen,480,GOL,1996,Gol Turbo 1.0 MI 16V,17397,,,,,,,36-480-1996,36-480-17397-1996
36,Volkswagen,480,GOL,1995,Gol Turbo 1.0 MI 16V,17397,,,,,,,36-480-1995,36-480-17397-1995
36,Volkswagen,480,GOL,2010,Gol Turbo Plus 1.0 MI 16V,21310,,,,,,,36-480-2010,36-480-21310-2010
36,Volkswagen,480,GOL,2009,Gol Turbo Plus 1.0 MI 16V,21310,,,,,,,36-480-2009,36-480-21310-2009
36,Volkswagen,480,GOL,1997,Gol Turbo Plus 1.0 MI 16V,21310,,,,,,,36-480-1997,36-480-21310-1997
36,Volkswagen,480,GOL,1996,Gol Turbo Plus 1.0 MI 16V,21310,,,,,,,36-480-1996,36-480-21310-1996
36,Volkswagen,480,GOL,1995,Gol Turbo Plus 1.0 MI 16V,21310,,,,,,,36-480-1995,36-480-21310-1995
36,Volkswagen,480,GOL,2010,Gol 1.8 MI (G3),17095,,,,,,,36-480-2010,36-480-17095-2010
36,Volkswagen,480,GOL,2009,Gol 1.8 MI (G3),17095,,,,,,,36-480-2009,36-480-17095-2009
36,Volkswagen,480,GOL,1997,Gol 1.8 MI (G3),17095,,,,,,,36-480-1997,36-480-17095-1997
36,Volkswagen,480,GOL,1996,Gol 1.8 MI (G3),17095,,,,,,,36-480-1996,36-480-17095-1996
36,Volkswagen,480,GOL,1995,Gol 1.8 MI (G3),17095,,,,,,,36-480-1995,36-480-17095-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 MI (G3),17097,,,,,,,36-480-2010,36-480-17097-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 MI (G3),17097,,,,,,,36-480-2009,36-480-17097-2009
36,Volkswagen,480,GOL,1997,Gol 2.0 MI (G3),17097,,,,,,,36-480-1997,36-480-17097-1997
36,Volkswagen,480,GOL,1996,Gol 2.0 MI (G3),17097,,,,,,,36-480-1996,36-480-17097-1996
36,Volkswagen,480,GOL,1995,Gol 2.0 MI (G3),17097,,,,,,,36-480-1995,36-480-17097-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 16V 2p,23562,,,,,,,36-480-2010,36-480-23562-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 16V 2p,23562,,,,,,,36-480-2009,36-480-23562-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 16V 2p,23562,,,,,,,36-480-1997,36-480-23562-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 16V 2p,23562,,,,,,,36-480-1996,36-480-23562-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 16V 2p,23562,,,,,,,36-480-1995,36-480-23562-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 8V 2p,23561,,,,,,,36-480-2010,36-480-23561-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 8V 2p,23561,,,,,,,36-480-2009,36-480-23561-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 8V 2p,23561,,,,,,,36-480-1997,36-480-23561-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 8V 2p,23561,,,,,,,36-480-1996,36-480-23561-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 8V 2p,23561,,,,,,,36-480-1995,36-480-23561-1995
36,Volkswagen,480,GOL,2010,Gol 1.8 2p,23560,,,,,,,36-480-2010,36-480-23560-2010
36,Volkswagen,480,GOL,2009,Gol 1.8 2p,23560,,,,,,,36-480-2009,36-480-23560-2009
36,Volkswagen,480,GOL,1997,Gol 1.8 2p,23560,,,,,,,36-480-1997,36-480-23560-1997
36,Volkswagen,480,GOL,1996,Gol 1.8 2p,23560,,,,,,,36-480-1996,36-480-23560-1996
36,Volkswagen,480,GOL,1995,Gol 1.8 2p,23560,,,,,,,36-480-1995,36-480-23560-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 2p,23559,,,,,,,36-480-2010,36-480-23559-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 2p,23559,,,,,,,36-480-2009,36-480-23559-2009
36,Volkswagen,480,GOL,1997,Gol 2.0 2p,23559,,,,,,,36-480-1997,36-480-23559-1997
36,Volkswagen,480,GOL,1996,Gol 2.0 2p,23559,,,,,,,36-480-1996,36-480-23559-1996
36,Volkswagen,480,GOL,1995,Gol 2.0 2p,23559,,,,,,,36-480-1995,36-480-23559-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI 2p,17366,,,,,,,36-480-2010,36-480-17366-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI 2p,17366,,,,,,,36-480-2009,36-480-17366-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI 2p,17366,,,,,,,36-480-1997,36-480-17366-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI 2p,17366,,,,,,,36-480-1996,36-480-17366-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI 2p,17366,,,,,,,36-480-1995,36-480-17366-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI G3,16338,,,,,,,36-480-2010,36-480-16338-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI G3,16338,,,,,,,36-480-2009,36-480-16338-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI G3,16338,,,,,,,36-480-1997,36-480-16338-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI G3,16338,,,,,,,36-480-1996,36-480-16338-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI G3,16338,,,,,,,36-480-1995,36-480-16338-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI (G3),16365,,,,,,,36-480-2010,36-480-16365-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI (G3),16365,,,,,,,36-480-2009,36-480-16365-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI (G3),16365,,,,,,,36-480-1997,36-480-16365-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI (G3),16365,,,,,,,36-480-1996,36-480-16365-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI (G3),16365,,,,,,,36-480-1995,36-480-16365-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI,17390,,,,,,,36-480-2010,36-480-17390-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI,17390,,,,,,,36-480-2009,36-480-17390-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI,17390,,,,,,,36-480-1997,36-480-17390-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI,17390,,,,,,,36-480-1996,36-480-17390-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI,17390,,,,,,,36-480-1995,36-480-17390-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI 16V (G3),1741,,,,,,,36-480-2010,36-480-1741-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI 16V (G3),1741,,,,,,,36-480-2009,36-480-1741-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI 16V (G3),1741,,,,,,,36-480-1997,36-480-1741-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI 16V (G3),1741,,,,,,,36-480-1996,36-480-1741-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI 16V (G3),1741,,,,,,,36-480-1995,36-480-1741-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI,17369,,,,,,,36-480-2010,36-480-17369-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI,17369,,,,,,,36-480-2009,36-480-17369-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI,17369,,,,,,,36-480-1997,36-480-17369-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI,17369,,,,,,,36-480-1996,36-480-17369-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI,17369,,,,,,,36-480-1995,36-480-17369-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.0 MI 16V,17086,,,,,,,36-480-2010,36-480-17086-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.0 MI 16V,17086,,,,,,,36-480-2009,36-480-17086-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.0 MI 16V,17086,,,,,,,36-480-1997,36-480-17086-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.0 MI 16V,17086,,,,,,,36-480-1996,36-480-17086-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.0 MI 16V,17086,,,,,,,36-480-1995,36-480-17086-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI G3 16V,16238,,,,,,,36-480-2010,36-480-16238-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI G3 16V,16238,,,,,,,36-480-2009,36-480-16238-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI G3 16V,16238,,,,,,,36-480-1997,36-480-16238-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI G3 16V,16238,,,,,,,36-480-1996,36-480-16238-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI G3 16V,16238,,,,,,,36-480-1995,36-480-16238-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI 16V Série Ouro,16364,,,,,,,36-480-2010,36-480-16364-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI 16V Série Ouro,16364,,,,,,,36-480-2009,36-480-16364-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI 16V Série Ouro,16364,,,,,,,36-480-1997,36-480-16364-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI 16V Série Ouro,16364,,,,,,,36-480-1996,36-480-16364-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI 16V Série Ouro,16364,,,,,,,36-480-1995,36-480-16364-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 MI (G3),17394,,,,,,,36-480-2010,36-480-17394-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 MI (G3),17394,,,,,,,36-480-2009,36-480-17394-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 MI (G3),17394,,,,,,,36-480-1997,36-480-17394-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 MI (G3),17394,,,,,,,36-480-1996,36-480-17394-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 MI (G3),17394,,,,,,,36-480-1995,36-480-17394-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 MI (G3),17096,,,,,,,36-480-2010,36-480-17096-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 MI (G3),17096,,,,,,,36-480-2009,36-480-17096-2009
36,Volkswagen,480,GOL,1997,Gol 2.0 MI (G3),17096,,,,,,,36-480-1997,36-480-17096-1997
36,Volkswagen,480,GOL,1996,Gol 2.0 MI (G3),17096,,,,,,,36-480-1996,36-480-17096-1996
36,Volkswagen,480,GOL,1995,Gol 2.0 MI (G3),17096,,,,,,,36-480-1995,36-480-17096-1995
36,Volkswagen,480,GOL,2010,Gol Turbo Plus 1.0 MI 16V,1812,,,,,,,36-480-2010,36-480-1812-2010
36,Volkswagen,480,GOL,2009,Gol Turbo Plus 1.0 MI 16V,1812,,,,,,,36-480-2009,36-480-1812-2009
36,Volkswagen,480,GOL,1997,Gol Turbo Plus 1.0 MI 16V,1812,,,,,,,36-480-1997,36-480-1812-1997
36,Volkswagen,480,GOL,1996,Gol Turbo Plus 1.0 MI 16V,1812,,,,,,,36-480-1996,36-480-1812-1996
36,Volkswagen,480,GOL,1995,Gol Turbo Plus 1.0 MI 16V,1812,,,,,,,36-480-1995,36-480-1812-1995
36,Volkswagen,480,GOL,2010,Gol 1.8 MI (G3),17094,,,,,,,36-480-2010,36-480-17094-2010
36,Volkswagen,480,GOL,2009,Gol 1.8 MI (G3),17094,,,,,,,36-480-2009,36-480-17094-2009
36,Volkswagen,480,GOL,1997,Gol 1.8 MI (G3),17094,,,,,,,36-480-1997,36-480-17094-1997
36,Volkswagen,480,GOL,1996,Gol 1.8 MI (G3),17094,,,,,,,36-480-1996,36-480-17094-1996
36,Volkswagen,480,GOL,1995,Gol 1.8 MI (G3),17094,,,,,,,36-480-1995,36-480-17094-1995
36,Volkswagen,480,GOL,2010,Gol Turbo 1.0 MI 16V,16296,,,,,,,36-480-2010,36-480-16296-2010
36,Volkswagen,480,GOL,2009,Gol Turbo 1.0 MI 16V,16296,,,,,,,36-480-2009,36-480-16296-2009
36,Volkswagen,480,GOL,1997,Gol Turbo 1.0 MI 16V,16296,,,,,,,36-480-1997,36-480-16296-1997
36,Volkswagen,480,GOL,1996,Gol Turbo 1.0 MI 16V,16296,,,,,,,36-480-1996,36-480-16296-1996
36,Volkswagen,480,GOL,1995,Gol Turbo 1.0 MI 16V,16296,,,,,,,36-480-1995,36-480-16296-1995
36,Volkswagen,480,GOL,2010,Gol GTI 2.0 MI 16V (G3),1771,,,,,,,36-480-2010,36-480-1771-2010
36,Volkswagen,480,GOL,2009,Gol GTI 2.0 MI 16V (G3),1771,,,,,,,36-480-2009,36-480-1771-2009
36,Volkswagen,480,GOL,1997,Gol GTI 2.0 MI 16V (G3),1771,,,,,,,36-480-1997,36-480-1771-1997
36,Volkswagen,480,GOL,1996,Gol GTI 2.0 MI 16V (G3),1771,,,,,,,36-480-1996,36-480-1771-1996
36,Volkswagen,480,GOL,1995,Gol GTI 2.0 MI 16V (G3),1771,,,,,,,36-480-1995,36-480-1771-1995
36,Volkswagen,480,GOL,2010,Gol 16V 1.0 MI,1739,,,,,,,36-480-2010,36-480-1739-2010
36,Volkswagen,480,GOL,2009,Gol 16V 1.0 MI,1739,,,,,,,36-480-2009,36-480-1739-2009
36,Volkswagen,480,GOL,1997,Gol 16V 1.0 MI,1739,,,,,,,36-480-1997,36-480-1739-1997
36,Volkswagen,480,GOL,1996,Gol 16V 1.0 MI,1739,,,,,,,36-480-1996,36-480-1739-1996
36,Volkswagen,480,GOL,1995,Gol 16V 1.0 MI,1739,,,,,,,36-480-1995,36-480-1739-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI,1781,,,,,,,36-480-2010,36-480-1781-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI,1781,,,,,,,36-480-2009,36-480-1781-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI,1781,,,,,,,36-480-1997,36-480-1781-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI,1781,,,,,,,36-480-1996,36-480-1781-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI,1781,,,,,,,36-480-1995,36-480-1781-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI 16V,1786,,,,,,,36-480-2010,36-480-1786-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI 16V,1786,,,,,,,36-480-2009,36-480-1786-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI 16V,1786,,,,,,,36-480-1997,36-480-1786-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI 16V,1786,,,,,,,36-480-1996,36-480-1786-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI 16V,1786,,,,,,,36-480-1995,36-480-1786-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI,17365,,,,,,,36-480-2010,36-480-17365-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI,17365,,,,,,,36-480-2009,36-480-17365-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI,17365,,,,,,,36-480-1997,36-480-17365-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI,17365,,,,,,,36-480-1996,36-480-17365-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI,17365,,,,,,,36-480-1995,36-480-17365-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 8V 2p,23579,,,,,,,36-480-2010,36-480-23579-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 8V 2p,23579,,,,,,,36-480-2009,36-480-23579-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 8V 2p,23579,,,,,,,36-480-1997,36-480-23579-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 8V 2p,23579,,,,,,,36-480-1996,36-480-23579-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 8V 2p,23579,,,,,,,36-480-1995,36-480-23579-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 2p,17367,,,,,,,36-480-2010,36-480-17367-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 2p,17367,,,,,,,36-480-2009,36-480-17367-2009
36,Volkswagen,480,GOL,1997,Gol 2.0 2p,17367,,,,,,,36-480-1997,36-480-17367-1997
36,Volkswagen,480,GOL,1996,Gol 2.0 2p,17367,,,,,,,36-480-1996,36-480-17367-1996
36,Volkswagen,480,GOL,1995,Gol 2.0 2p,17367,,,,,,,36-480-1995,36-480-17367-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI,17389,,,,,,,36-480-2010,36-480-17389-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI,17389,,,,,,,36-480-2009,36-480-17389-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI,17389,,,,,,,36-480-1997,36-480-17389-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI,17389,,,,,,,36-480-1996,36-480-17389-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI,17389,,,,,,,36-480-1995,36-480-17389-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 16V 2p,23580,,,,,,,36-480-2010,36-480-23580-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 16V 2p,23580,,,,,,,36-480-2009,36-480-23580-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 16V 2p,23580,,,,,,,36-480-1997,36-480-23580-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 16V 2p,23580,,,,,,,36-480-1996,36-480-23580-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 16V 2p,23580,,,,,,,36-480-1995,36-480-23580-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI 16V (G3),16363,,,,,,,36-480-2010,36-480-16363-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI 16V (G3),16363,,,,,,,36-480-2009,36-480-16363-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI 16V (G3),16363,,,,,,,36-480-1997,36-480-16363-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI 16V (G3),16363,,,,,,,36-480-1996,36-480-16363-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI 16V (G3),16363,,,,,,,36-480-1995,36-480-16363-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 2p,23583,,,,,,,36-480-2010,36-480-23583-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 2p,23583,,,,,,,36-480-2009,36-480-23583-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 2p,23583,,,,,,,36-480-1997,36-480-23583-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 2p,23583,,,,,,,36-480-1996,36-480-23583-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 2p,23583,,,,,,,36-480-1995,36-480-23583-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 MI Frotista,1734,,,,,,,36-480-2010,36-480-1734-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 MI Frotista,1734,,,,,,,36-480-2009,36-480-1734-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 MI Frotista,1734,,,,,,,36-480-1997,36-480-1734-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 MI Frotista,1734,,,,,,,36-480-1996,36-480-1734-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 MI Frotista,1734,,,,,,,36-480-1995,36-480-1734-1995
36,Volkswagen,480,GOL,2010,Gol 1.8 2p,23582,,,,,,,36-480-2010,36-480-23582-2010
36,Volkswagen,480,GOL,2009,Gol 1.8 2p,23582,,,,,,,36-480-2009,36-480-23582-2009
36,Volkswagen,480,GOL,1997,Gol 1.8 2p,23582,,,,,,,36-480-1997,36-480-23582-1997
36,Volkswagen,480,GOL,1996,Gol 1.8 2p,23582,,,,,,,36-480-1996,36-480-23582-1996
36,Volkswagen,480,GOL,1995,Gol 1.8 2p,23582,,,,,,,36-480-1995,36-480-23582-1995
36,Volkswagen,480,GOL,2010,Gol 1.8 MI (G3),16327,,,,,,,36-480-2010,36-480-16327-2010
36,Volkswagen,480,GOL,2009,Gol 1.8 MI (G3),16327,,,,,,,36-480-2009,36-480-16327-2009
36,Volkswagen,480,GOL,1997,Gol 1.8 MI (G3),16327,,,,,,,36-480-1997,36-480-16327-1997
36,Volkswagen,480,GOL,1996,Gol 1.8 MI (G3),16327,,,,,,,36-480-1996,36-480-16327-1996
36,Volkswagen,480,GOL,1995,Gol 1.8 MI (G3),16327,,,,,,,36-480-1995,36-480-16327-1995
36,Volkswagen,480,GOL,2010,Gol CL 1.8 MI,21286,,,,,,,36-480-2010,36-480-21286-2010
36,Volkswagen,480,GOL,2009,Gol CL 1.8 MI,21286,,,,,,,36-480-2009,36-480-21286-2009
36,Volkswagen,480,GOL,1997,Gol CL 1.8 MI,21286,,,,,,,36-480-1997,36-480-21286-1997
36,Volkswagen,480,GOL,1996,Gol CL 1.8 MI,21286,,,,,,,36-480-1996,36-480-21286-1996
36,Volkswagen,480,GOL,1995,Gol CL 1.8 MI,21286,,,,,,,36-480-1995,36-480-21286-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 MI (G3),17393,,,,,,,36-480-2010,36-480-17393-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 MI (G3),17393,,,,,,,36-480-2009,36-480-17393-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 MI (G3),17393,,,,,,,36-480-1997,36-480-17393-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 MI (G3),17393,,,,,,,36-480-1996,36-480-17393-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 MI (G3),17393,,,,,,,36-480-1995,36-480-17393-1995
36,Volkswagen,480,GOL,2010,Gol CL 1.6 MI,1755,,,,,,,36-480-2010,36-480-1755-2010
36,Volkswagen,480,GOL,2009,Gol CL 1.6 MI,1755,,,,,,,36-480-2009,36-480-1755-2009
36,Volkswagen,480,GOL,1997,Gol CL 1.6 MI,1755,,,,,,,36-480-1997,36-480-1755-1997
36,Volkswagen,480,GOL,1996,Gol CL 1.6 MI,1755,,,,,,,36-480-1996,36-480-1755-1996
36,Volkswagen,480,GOL,1995,Gol CL 1.6 MI,1755,,,,,,,36-480-1995,36-480-1755-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 2p,23581,,,,,,,36-480-2010,36-480-23581-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 2p,23581,,,,,,,36-480-2009,36-480-23581-2009
36,Volkswagen,480,GOL,1997,Gol 2.0 2p,23581,,,,,,,36-480-1997,36-480-23581-1997
36,Volkswagen,480,GOL,1996,Gol 2.0 2p,23581,,,,,,,36-480-1996,36-480-23581-1996
36,Volkswagen,480,GOL,1995,Gol 2.0 2p,23581,,,,,,,36-480-1995,36-480-23581-1995
36,Volkswagen,480,GOL,2010,Gol GL 1.8 MI,21289,,,,,,,36-480-2010,36-480-21289-2010
36,Volkswagen,480,GOL,2009,Gol GL 1.8 MI,21289,,,,,,,36-480-2009,36-480-21289-2009
36,Volkswagen,480,GOL,1997,Gol GL 1.8 MI,21289,,,,,,,36-480-1997,36-480-21289-1997
36,Volkswagen,480,GOL,1996,Gol GL 1.8 MI,21289,,,,,,,36-480-1996,36-480-21289-1996
36,Volkswagen,480,GOL,1995,Gol GL 1.8 MI,21289,,,,,,,36-480-1995,36-480-21289-1995
36,Volkswagen,480,GOL,2010,Gol 2.0 MI (G3),16330,,,,,,,36-480-2010,36-480-16330-2010
36,Volkswagen,480,GOL,2009,Gol 2.0 MI (G3),16330,,,,,,,36-480-2009,36-480-16330-2009
