RM,Ano,Combustivel,Quantidade
Região Metropolitana de Manaus,2016,Volume_Venda_GNV,5108965.0
Região Metropolitana de Manaus,2017,Volume_Venda_Alcool,38557852.0
Região Metropolitana de Manaus,2017,Volume_Venda_Diesel,842532553.347214
Região Metropolitana de Manaus,2017,Volume_Venda_Gasolina,556175205.0
Região Metropolitana de Manaus,2017,Volume_Venda_GNV,4493659.0
Região Metropolitana de Manaus,2018,Volume_Venda_Alcool,90167069.0
Região Metropolitana de Manaus,2018,Volume_Venda_Diesel,1047282153.0
Região Metropolitana de Manaus,2018,Volume_Venda_Gasolina,524792393.0
Região Metropolitana de Manaus,2018,Volume_Venda_GNV,4635647.0
Região Metropolitana de Manaus,2019,Volume_Venda_Alcool,101557400.0
Região Metropolitana de Manaus,2019,Volume_Venda_Diesel,895294329.0
Região Metropolitana de Manaus,2019,Volume_Venda_Gasolina,555450101.0
Região Metropolitana de Manaus,2019,Volume_Venda_GNV,4483837.0
Região Metropolitana de Manaus,2020,Volume_Venda_GNV,4262107.0
Região Metropolitana de Natal,2000,Volume_Venda_Alcool,26101073.0
Região Metropolitana de Natal,2000,Volume_Venda_Diesel,147067886.0
Região Metropolitana de Natal,2000,Volume_Venda_Gasolina,143647935.0
Região Metropolitana de Natal,2001,Volume_Venda_Alcool,16216742.0
Região Metropolitana de Natal,2001,Volume_Venda_Diesel,161021141.0
Região Metropolitana de Natal,2001,Volume_Venda_Gasolina,143278611.0
Região Metropolitana de Natal,2002,Volume_Venda_Alcool,12510035.0
Região Metropolitana de Natal,2002,Volume_Venda_Diesel,160302416.0
Região Metropolitana de Natal,2002,Volume_Venda_Gasolina,144757462.0
Região Metropolitana de Natal,2003,Volume_Venda_Alcool,11955795.0
Região Metropolitana de Natal,2003,Volume_Venda_Diesel,147157254.0
Região Metropolitana de Natal,2003,Volume_Venda_Gasolina,137914306.0
Região Metropolitana de Natal,2004,Volume_Venda_Alcool,14865496.0
Região Metropolitana de Natal,2004,Volume_Venda_Diesel,158514654.0
Região Metropolitana de Natal,2004,Volume_Venda_Gasolina,147778461.0
Região Metropolitana de Natal,2005,Volume_Venda_Alcool,18200052.0
Região Metropolitana de Natal,2005,Volume_Venda_Diesel,160101572.0
Região Metropolitana de Natal,2005,Volume_Venda_Gasolina,152120467.0
Região Metropolitana de Natal,2006,Volume_Venda_Alcool,23984670.0
Região Metropolitana de Natal,2006,Volume_Venda_Diesel,188215567.38526124
Região Metropolitana de Natal,2006,Volume_Venda_Gasolina,159064372.0
Região Metropolitana de Natal,2007,Volume_Venda_Alcool,49062266.0
Região Metropolitana de Natal,2007,Volume_Venda_Diesel,183844614.0
Região Metropolitana de Natal,2007,Volume_Venda_Gasolina,162740331.0
Região Metropolitana de Natal,2008,Volume_Venda_Alcool,64593517.0
Região Metropolitana de Natal,2008,Volume_Venda_Diesel,187088579.0
Região Metropolitana de Natal,2008,Volume_Venda_Gasolina,181610698.308956
Região Metropolitana de Natal,2009,Volume_Venda_Alcool,65045231.0
Região Metropolitana de Natal,2009,Volume_Venda_Diesel,183172219.0
Região Metropolitana de Natal,2009,Volume_Venda_Gasolina,190815827.0
Região Metropolitana de Natal,2010,Volume_Venda_Alcool,53528940.0
Região Metropolitana de Natal,2010,Volume_Venda_Diesel,185114003.0
Região Metropolitana de Natal,2010,Volume_Venda_Gasolina,232768739.0
Região Metropolitana de Natal,2011,Volume_Venda_Alcool,35318227.0
Região Metropolitana de Natal,2011,Volume_Venda_Diesel,187472725.0
Região Metropolitana de Natal,2011,Volume_Venda_Gasolina,275407800.0
Região Metropolitana de Natal,2012,Volume_Venda_Alcool,26395236.0
Região Metropolitana de Natal,2012,Volume_Venda_Diesel,238225752.0
Região Metropolitana de Natal,2012,Volume_Venda_Gasolina,311768828.0
Região Metropolitana de Natal,2013,Volume_Venda_Alcool,27973289.0
Região Metropolitana de Natal,2013,Volume_Venda_Diesel,265409702.0
Região Metropolitana de Natal,2013,Volume_Venda_Gasolina,337500958.0
Região Metropolitana de Natal,2014,Volume_Venda_Alcool,24481619.0
Região Metropolitana de Natal,2014,Volume_Venda_Diesel,319616337.0
Região Metropolitana de Natal,2014,Volume_Venda_Gasolina,358558956.0
Região Metropolitana de Natal,2014,Volume_Venda_GNV,29673647.0
Região Metropolitana de Natal,2015,Volume_Venda_Alcool,31346782.0
Região Metropolitana de Natal,2015,Volume_Venda_Diesel,300200799.0
Região Metropolitana de Natal,2015,Volume_Venda_Gasolina,354846723.0
Região Metropolitana de Natal,2015,Volume_Venda_GNV,28465510.0
Região Metropolitana de Natal,2016,Volume_Venda_Alcool,28717374.0
Região Metropolitana de Natal,2016,Volume_Venda_Diesel,203355694.0
Região Metropolitana de Natal,2016,Volume_Venda_Gasolina,358273010.0
Região Metropolitana de Natal,2016,Volume_Venda_GNV,28910099.0
Região Metropolitana de Natal,2017,Volume_Venda_Alcool,28491126.0
Região Metropolitana de Natal,2017,Volume_Venda_Diesel,191623864.6761733
Região Metropolitana de Natal,2017,Volume_Venda_Gasolina,364995085.0
Região Metropolitana de Natal,2017,Volume_Venda_GNV,34706958.0
Região Metropolitana de Natal,2018,Volume_Venda_Alcool,63618968.0
Região Metropolitana de Natal,2018,Volume_Venda_Diesel,184864071.0
Região Metropolitana de Natal,2018,Volume_Venda_Gasolina,325973308.0
Região Metropolitana de Natal,2018,Volume_Venda_GNV,35744375.0
Região Metropolitana de Natal,2019,Volume_Venda_Alcool,60784663.0
Região Metropolitana de Natal,2019,Volume_Venda_Diesel,180467530.0
Região Metropolitana de Natal,2019,Volume_Venda_Gasolina,330303397.0
Região Metropolitana de Natal,2019,Volume_Venda_GNV,31059247.0
Região Metropolitana de Natal,2020,Volume_Venda_GNV,24925862.0
Região Metropolitana de Palmas,2000,Volume_Venda_Alcool,7244430.0
Região Metropolitana de Palmas,2000,Volume_Venda_Diesel,94070801.0
Região Metropolitana de Palmas,2000,Volume_Venda_Gasolina,36846350.0
Região Metropolitana de Palmas,2001,Volume_Venda_Alcool,5909774.0
Região Metropolitana de Palmas,2001,Volume_Venda_Diesel,101950651.0
Região Metropolitana de Palmas,2001,Volume_Venda_Gasolina,39790530.0
Região Metropolitana de Palmas,2002,Volume_Venda_Alcool,7687200.0
Região Metropolitana de Palmas,2002,Volume_Venda_Diesel,107734924.0
Região Metropolitana de Palmas,2002,Volume_Venda_Gasolina,45630524.0
Região Metropolitana de Palmas,2003,Volume_Venda_Alcool,5579073.0
Região Metropolitana de Palmas,2003,Volume_Venda_Diesel,103907436.0
Região Metropolitana de Palmas,2003,Volume_Venda_Gasolina,45718820.0
Região Metropolitana de Palmas,2004,Volume_Venda_Alcool,5381700.0
Região Metropolitana de Palmas,2004,Volume_Venda_Diesel,100601603.0
Região Metropolitana de Palmas,2004,Volume_Venda_Gasolina,52091690.0
Região Metropolitana de Palmas,2005,Volume_Venda_Alcool,5874200.0
Região Metropolitana de Palmas,2005,Volume_Venda_Diesel,96347819.0
Região Metropolitana de Palmas,2005,Volume_Venda_Gasolina,50793550.0
Região Metropolitana de Palmas,2006,Volume_Venda_Alcool,6569850.0
Região Metropolitana de Palmas,2006,Volume_Venda_Diesel,96347450.19072254
Região Metropolitana de Palmas,2006,Volume_Venda_Gasolina,53044200.0
Região Metropolitana de Palmas,2007,Volume_Venda_Alcool,15501350.0
Região Metropolitana de Palmas,2007,Volume_Venda_Diesel,106448564.0
Região Metropolitana de Palmas,2007,Volume_Venda_Gasolina,61143200.0
Região Metropolitana de Palmas,2008,Volume_Venda_Alcool,26649790.0
Região Metropolitana de Palmas,2008,Volume_Venda_Diesel,110753075.0
Região Metropolitana de Palmas,2008,Volume_Venda_Gasolina,66069714.0
Região Metropolitana de Palmas,2009,Volume_Venda_Alcool,33996262.0
Região Metropolitana de Palmas,2009,Volume_Venda_Diesel,103455546.0
Região Metropolitana de Palmas,2009,Volume_Venda_Gasolina,66040731.0
Região Metropolitana de Palmas,2010,Volume_Venda_Alcool,32075349.0
Região Metropolitana de Palmas,2010,Volume_Venda_Diesel,139742362.0
Região Metropolitana de Palmas,2010,Volume_Venda_Gasolina,85151328.0
Região Metropolitana de Palmas,2011,Volume_Venda_Alcool,20516685.0
Região Metropolitana de Palmas,2011,Volume_Venda_Diesel,140958223.0
Região Metropolitana de Palmas,2011,Volume_Venda_Gasolina,103534820.0
Região Metropolitana de Palmas,2012,Volume_Venda_Alcool,13543450.0
Região Metropolitana de Palmas,2012,Volume_Venda_Diesel,161151023.0
Região Metropolitana de Palmas,2012,Volume_Venda_Gasolina,124859244.0
Região Metropolitana de Palmas,2013,Volume_Venda_Alcool,17745700.0
Região Metropolitana de Palmas,2013,Volume_Venda_Diesel,192722100.0
Região Metropolitana de Palmas,2013,Volume_Venda_Gasolina,131610440.0
Região Metropolitana de Palmas,2014,Volume_Venda_Alcool,16283350.0
Região Metropolitana de Palmas,2014,Volume_Venda_Diesel,206450273.0
Região Metropolitana de Palmas,2014,Volume_Venda_Gasolina,145920978.0
Região Metropolitana de Palmas,2015,Volume_Venda_Alcool,23275300.0
Região Metropolitana de Palmas,2015,Volume_Venda_Diesel,194979531.0
Região Metropolitana de Palmas,2015,Volume_Venda_Gasolina,146921010.0
Região Metropolitana de Palmas,2016,Volume_Venda_Alcool,17550300.0
Região Metropolitana de Palmas,2016,Volume_Venda_Diesel,186248300.0
Região Metropolitana de Palmas,2016,Volume_Venda_Gasolina,154492309.0
Região Metropolitana de Palmas,2017,Volume_Venda_Alcool,10150088.0
Região Metropolitana de Palmas,2017,Volume_Venda_Diesel,195965051.8467145
Região Metropolitana de Palmas,2017,Volume_Venda_Gasolina,161265376.0
Região Metropolitana de Palmas,2018,Volume_Venda_Alcool,16988116.0
Região Metropolitana de Palmas,2018,Volume_Venda_Diesel,219371146.0
Região Metropolitana de Palmas,2018,Volume_Venda_Gasolina,148294831.0
Região Metropolitana de Palmas,2019,Volume_Venda_Alcool,17111583.0
Região Metropolitana de Palmas,2019,Volume_Venda_Diesel,224723930.0
Região Metropolitana de Palmas,2019,Volume_Venda_Gasolina,156183570.0
Região Metropolitana de Porto Alegre,2000,Volume_Venda_Alcool,78390921.0
Região Metropolitana de Porto Alegre,2000,Volume_Venda_Diesel,697579320.0
Região Metropolitana de Porto Alegre,2000,Volume_Venda_Gasolina,893326738.0
Região Metropolitana de Porto Alegre,2001,Volume_Venda_Alcool,58234095.0
Região Metropolitana de Porto Alegre,2001,Volume_Venda_Diesel,732295129.0
Região Metropolitana de Porto Alegre,2001,Volume_Venda_Gasolina,878196221.0
Região Metropolitana de Porto Alegre,2002,Volume_Venda_Alcool,62170111.0
Região Metropolitana de Porto Alegre,2002,Volume_Venda_Diesel,735196790.0
Região Metropolitana de Porto Alegre,2002,Volume_Venda_Gasolina,892195476.0
Região Metropolitana de Porto Alegre,2003,Volume_Venda_Alcool,56951449.0
Região Metropolitana de Porto Alegre,2003,Volume_Venda_Diesel,714406195.0
Região Metropolitana de Porto Alegre,2003,Volume_Venda_Gasolina,850296533.0
Região Metropolitana de Porto Alegre,2004,Volume_Venda_Alcool,79529562.0
Região Metropolitana de Porto Alegre,2004,Volume_Venda_Diesel,751133913.0
Região Metropolitana de Porto Alegre,2004,Volume_Venda_Gasolina,891460674.0
Região Metropolitana de Porto Alegre,2005,Volume_Venda_Alcool,81097845.0
Região Metropolitana de Porto Alegre,2005,Volume_Venda_Diesel,709562325.0
Região Metropolitana de Porto Alegre,2005,Volume_Venda_Gasolina,858015614.0
Região Metropolitana de Porto Alegre,2006,Volume_Venda_Alcool,66338403.0
Região Metropolitana de Porto Alegre,2006,Volume_Venda_Diesel,727310338.2911786
Região Metropolitana de Porto Alegre,2006,Volume_Venda_Gasolina,857301374.0
Região Metropolitana de Porto Alegre,2007,Volume_Venda_Alcool,102246506.20348999
Região Metropolitana de Porto Alegre,2007,Volume_Venda_Diesel,738053967.0000005
Região Metropolitana de Porto Alegre,2007,Volume_Venda_Gasolina,897389498.867769
Região Metropolitana de Porto Alegre,2008,Volume_Venda_Alcool,149542071.0
Região Metropolitana de Porto Alegre,2008,Volume_Venda_Diesel,758699873.646031
Região Metropolitana de Porto Alegre,2008,Volume_Venda_Gasolina,910893500.0
Região Metropolitana de Porto Alegre,2009,Volume_Venda_Alcool,184580971.0
Região Metropolitana de Porto Alegre,2009,Volume_Venda_Diesel,760572758.0
Região Metropolitana de Porto Alegre,2009,Volume_Venda_Gasolina,940008221.0
Região Metropolitana de Porto Alegre,2010,Volume_Venda_Alcool,102260804.0
Região Metropolitana de Porto Alegre,2010,Volume_Venda_Diesel,827458378.0
Região Metropolitana de Porto Alegre,2010,Volume_Venda_Gasolina,1088509868.0
Região Metropolitana de Porto Alegre,2011,Volume_Venda_Alcool,53157804.0
Região Metropolitana de Porto Alegre,2011,Volume_Venda_Diesel,853583187.0
Região Metropolitana de Porto Alegre,2011,Volume_Venda_Gasolina,1189170143.0
Região Metropolitana de Porto Alegre,2012,Volume_Venda_Alcool,43157852.0
Região Metropolitana de Porto Alegre,2012,Volume_Venda_Diesel,877031706.0
Região Metropolitana de Porto Alegre,2012,Volume_Venda_Gasolina,1274935730.0
Região Metropolitana de Porto Alegre,2013,Volume_Venda_Alcool,41976822.0
Região Metropolitana de Porto Alegre,2013,Volume_Venda_Diesel,894265796.0
Região Metropolitana de Porto Alegre,2013,Volume_Venda_Gasolina,1356340092.0
Região Metropolitana de Porto Alegre,2014,Volume_Venda_Alcool,46147686.0
Região Metropolitana de Porto Alegre,2014,Volume_Venda_Diesel,883398899.0
Região Metropolitana de Porto Alegre,2014,Volume_Venda_Gasolina,1449477538.0
Região Metropolitana de Porto Alegre,2014,Volume_Venda_GNV,50861232.0
Região Metropolitana de Porto Alegre,2015,Volume_Venda_Alcool,70999169.0
Região Metropolitana de Porto Alegre,2015,Volume_Venda_Diesel,869068306.0
Região Metropolitana de Porto Alegre,2015,Volume_Venda_Gasolina,1394420777.0
Região Metropolitana de Porto Alegre,2015,Volume_Venda_GNV,45745960.0
Região Metropolitana de Porto Alegre,2016,Volume_Venda_Alcool,25817600.0
Região Metropolitana de Porto Alegre,2016,Volume_Venda_Diesel,866246752.0
Região Metropolitana de Porto Alegre,2016,Volume_Venda_Gasolina,1378947712.0
Região Metropolitana de Porto Alegre,2016,Volume_Venda_GNV,47351482.0
Região Metropolitana de Porto Alegre,2017,Volume_Venda_Alcool,20175587.0
Região Metropolitana de Porto Alegre,2017,Volume_Venda_Diesel,864690075.711098
Região Metropolitana de Porto Alegre,2017,Volume_Venda_Gasolina,1450903058.0
Região Metropolitana de Porto Alegre,2017,Volume_Venda_GNV,51909577.0
Região Metropolitana de Porto Alegre,2018,Volume_Venda_Alcool,28697815.0
Região Metropolitana de Porto Alegre,2018,Volume_Venda_Diesel,872119995.0
Região Metropolitana de Porto Alegre,2018,Volume_Venda_Gasolina,1375826350.0
Região Metropolitana de Porto Alegre,2018,Volume_Venda_GNV,68779829.0
Região Metropolitana de Porto Alegre,2019,Volume_Venda_Alcool,22776999.0
Região Metropolitana de Porto Alegre,2019,Volume_Venda_Diesel,904068717.0
Região Metropolitana de Porto Alegre,2019,Volume_Venda_Gasolina,1411117488.0
Região Metropolitana de Porto Alegre,2019,Volume_Venda_GNV,76880122.0
Região Metropolitana de Porto Alegre,2020,Volume_Venda_GNV,63208781.0
Região Metropolitana de Porto Velho,2000,Volume_Venda_Alcool,8005668.0
Região Metropolitana de Porto Velho,2000,Volume_Venda_Diesel,296537219.0
Região Metropolitana de Porto Velho,2000,Volume_Venda_Gasolina,48416021.0
Região Metropolitana de Porto Velho,2001,Volume_Venda_Alcool,5269080.0
Região Metropolitana de Porto Velho,2001,Volume_Venda_Diesel,230213722.0
Região Metropolitana de Porto Velho,2001,Volume_Venda_Gasolina,48500134.0
Região Metropolitana de Porto Velho,2002,Volume_Venda_Alcool,5854481.0
Região Metropolitana de Porto Velho,2002,Volume_Venda_Diesel,178103484.0
Região Metropolitana de Porto Velho,2002,Volume_Venda_Gasolina,50288512.0
Região Metropolitana de Porto Velho,2003,Volume_Venda_Alcool,4447155.0
Região Metropolitana de Porto Velho,2003,Volume_Venda_Diesel,204224188.0
Região Metropolitana de Porto Velho,2003,Volume_Venda_Gasolina,51111725.0
Região Metropolitana de Porto Velho,2004,Volume_Venda_Alcool,4645186.0
Região Metropolitana de Porto Velho,2004,Volume_Venda_Diesel,216354688.0
Região Metropolitana de Porto Velho,2004,Volume_Venda_Gasolina,60092943.0
Região Metropolitana de Porto Velho,2005,Volume_Venda_Alcool,4846716.0
Região Metropolitana de Porto Velho,2005,Volume_Venda_Diesel,287532635.0
Região Metropolitana de Porto Velho,2005,Volume_Venda_Gasolina,62890952.0
Região Metropolitana de Porto Velho,2006,Volume_Venda_Alcool,4358031.0
Região Metropolitana de Porto Velho,2006,Volume_Venda_Diesel,301003683.1371776
Região Metropolitana de Porto Velho,2006,Volume_Venda_Gasolina,71420861.0
Região Metropolitana de Porto Velho,2007,Volume_Venda_Alcool,8290173.0
Região Metropolitana de Porto Velho,2007,Volume_Venda_Diesel,226459425.0
Região Metropolitana de Porto Velho,2007,Volume_Venda_Gasolina,71879228.0
Região Metropolitana de Porto Velho,2008,Volume_Venda_Alcool,16789955.0
Região Metropolitana de Porto Velho,2008,Volume_Venda_Diesel,243368278.0
Região Metropolitana de Porto Velho,2008,Volume_Venda_Gasolina,76326788.0
Região Metropolitana de Porto Velho,2009,Volume_Venda_Alcool,22333933.0
Região Metropolitana de Porto Velho,2009,Volume_Venda_Diesel,264474916.0
Região Metropolitana de Porto Velho,2009,Volume_Venda_Gasolina,87483941.0
Região Metropolitana de Porto Velho,2010,Volume_Venda_Alcool,16462666.0
Região Metropolitana de Porto Velho,2010,Volume_Venda_Diesel,295224016.0
Região Metropolitana de Porto Velho,2010,Volume_Venda_Gasolina,112712326.0
Região Metropolitana de Porto Velho,2011,Volume_Venda_Alcool,12332955.0
Região Metropolitana de Porto Velho,2011,Volume_Venda_Diesel,305044294.0
Região Metropolitana de Porto Velho,2011,Volume_Venda_Gasolina,132039107.0
Região Metropolitana de Porto Velho,2012,Volume_Venda_Alcool,9843500.0
Região Metropolitana de Porto Velho,2012,Volume_Venda_Diesel,266748261.0
Região Metropolitana de Porto Velho,2012,Volume_Venda_Gasolina,143530523.0
Região Metropolitana de Porto Velho,2013,Volume_Venda_Alcool,10499467.0
Região Metropolitana de Porto Velho,2013,Volume_Venda_Diesel,232228906.0
Região Metropolitana de Porto Velho,2013,Volume_Venda_Gasolina,143691200.0
Região Metropolitana de Porto Velho,2014,Volume_Venda_Alcool,9384991.0
Região Metropolitana de Porto Velho,2014,Volume_Venda_Diesel,269091629.0
Região Metropolitana de Porto Velho,2014,Volume_Venda_Gasolina,148082741.0
Região Metropolitana de Porto Velho,2015,Volume_Venda_Alcool,14791635.0
Região Metropolitana de Porto Velho,2015,Volume_Venda_Diesel,239221053.0
Região Metropolitana de Porto Velho,2015,Volume_Venda_Gasolina,150830810.0
Região Metropolitana de Porto Velho,2016,Volume_Venda_Alcool,7570000.0
Região Metropolitana de Porto Velho,2016,Volume_Venda_Diesel,265834300.0
Região Metropolitana de Porto Velho,2016,Volume_Venda_Gasolina,158827395.0
Região Metropolitana de Porto Velho,2017,Volume_Venda_Alcool,5911125.0
Região Metropolitana de Porto Velho,2017,Volume_Venda_Diesel,310919144.785953
Região Metropolitana de Porto Velho,2017,Volume_Venda_Gasolina,160575348.0
Região Metropolitana de Porto Velho,2018,Volume_Venda_Alcool,8474293.0
Região Metropolitana de Porto Velho,2018,Volume_Venda_Diesel,317742864.0
Região Metropolitana de Porto Velho,2018,Volume_Venda_Gasolina,156534132.0
Região Metropolitana de Porto Velho,2019,Volume_Venda_Alcool,9541917.0
Região Metropolitana de Porto Velho,2019,Volume_Venda_Diesel,321129769.0
Região Metropolitana de Porto Velho,2019,Volume_Venda_Gasolina,157883000.0
Região Metropolitana de Recife,2000,Volume_Venda_Alcool,56101773.0
Região Metropolitana de Recife,2000,Volume_Venda_Diesel,322206238.0
Região Metropolitana de Recife,2000,Volume_Venda_Gasolina,398874876.0
Região Metropolitana de Recife,2001,Volume_Venda_Alcool,29094620.0
Região Metropolitana de Recife,2001,Volume_Venda_Diesel,355390857.0
Região Metropolitana de Recife,2001,Volume_Venda_Gasolina,377431619.0
Região Metropolitana de Recife,2002,Volume_Venda_Alcool,21386288.0
Região Metropolitana de Recife,2002,Volume_Venda_Diesel,365446556.0
Região Metropolitana de Recife,2002,Volume_Venda_Gasolina,378455381.0
Região Metropolitana de Recife,2003,Volume_Venda_Alcool,17921938.0
Região Metropolitana de Recife,2003,Volume_Venda_Diesel,309116753.0
Região Metropolitana de Recife,2003,Volume_Venda_Gasolina,361278493.0
Região Metropolitana de Recife,2004,Volume_Venda_Alcool,37125740.0
Região Metropolitana de Recife,2004,Volume_Venda_Diesel,327482079.0
Região Metropolitana de Recife,2004,Volume_Venda_Gasolina,377690007.0
Região Metropolitana de Recife,2005,Volume_Venda_Alcool,49963008.0
Região Metropolitana de Recife,2005,Volume_Venda_Diesel,318664695.0
Região Metropolitana de Recife,2005,Volume_Venda_Gasolina,370781107.0
Região Metropolitana de Recife,2006,Volume_Venda_Alcool,60675623.0
Região Metropolitana de Recife,2006,Volume_Venda_Diesel,296493467.8426355
Região Metropolitana de Recife,2006,Volume_Venda_Gasolina,359727656.0
Região Metropolitana de Recife,2007,Volume_Venda_Alcool,106714041.0
Região Metropolitana de Recife,2007,Volume_Venda_Diesel,352015827.0
Região Metropolitana de Recife,2007,Volume_Venda_Gasolina,329543851.0
Região Metropolitana de Recife,2008,Volume_Venda_Alcool,196753583.0
Região Metropolitana de Recife,2008,Volume_Venda_Diesel,404776727.0
Região Metropolitana de Recife,2008,Volume_Venda_Gasolina,338054264.0
Região Metropolitana de Recife,2009,Volume_Venda_Alcool,255414820.0
Região Metropolitana de Recife,2009,Volume_Venda_Diesel,429486442.0
Região Metropolitana de Recife,2009,Volume_Venda_Gasolina,339188840.0
Região Metropolitana de Recife,2010,Volume_Venda_Alcool,217038362.0
Região Metropolitana de Recife,2010,Volume_Venda_Diesel,480028764.0
Região Metropolitana de Recife,2010,Volume_Venda_Gasolina,437413744.0
Região Metropolitana de Recife,2011,Volume_Venda_Alcool,117195492.0
Região Metropolitana de Recife,2011,Volume_Venda_Diesel,521920087.0
Região Metropolitana de Recife,2011,Volume_Venda_Gasolina,563825169.0
Região Metropolitana de Recife,2012,Volume_Venda_Alcool,107238248.0
Região Metropolitana de Recife,2012,Volume_Venda_Diesel,646776951.0
Região Metropolitana de Recife,2012,Volume_Venda_Gasolina,636982031.0
Região Metropolitana de Recife,2013,Volume_Venda_Alcool,99434222.0
Região Metropolitana de Recife,2013,Volume_Venda_Diesel,679929250.0
Região Metropolitana de Recife,2013,Volume_Venda_Gasolina,679554056.0
Região Metropolitana de Recife,2014,Volume_Venda_Alcool,89068324.0
Região Metropolitana de Recife,2014,Volume_Venda_Diesel,844035012.0
Região Metropolitana de Recife,2014,Volume_Venda_Gasolina,723845542.0
Região Metropolitana de Recife,2014,Volume_Venda_GNV,48886048.0
Região Metropolitana de Recife,2015,Volume_Venda_Alcool,148701935.0
Região Metropolitana de Recife,2015,Volume_Venda_Diesel,704193978.0
Região Metropolitana de Recife,2015,Volume_Venda_Gasolina,620787640.0
Região Metropolitana de Recife,2015,Volume_Venda_GNV,46773648.0
Região Metropolitana de Recife,2016,Volume_Venda_Alcool,103433412.0
Região Metropolitana de Recife,2016,Volume_Venda_Diesel,497369656.0
Região Metropolitana de Recife,2016,Volume_Venda_Gasolina,671311628.0
Região Metropolitana de Recife,2016,Volume_Venda_GNV,49565222.0
Região Metropolitana de Recife,2017,Volume_Venda_Alcool,114277980.0
Região Metropolitana de Recife,2017,Volume_Venda_Diesel,504830325.948417
Região Metropolitana de Recife,2017,Volume_Venda_Gasolina,693066104.0
Região Metropolitana de Recife,2017,Volume_Venda_GNV,59531349.0
Região Metropolitana de Recife,2018,Volume_Venda_Alcool,239865399.0
Região Metropolitana de Recife,2018,Volume_Venda_Diesel,511714848.0
Região Metropolitana de Recife,2018,Volume_Venda_Gasolina,576290327.0
Região Metropolitana de Recife,2018,Volume_Venda_GNV,73601216.0
Região Metropolitana de Recife,2019,Volume_Venda_Alcool,223111703.0
Região Metropolitana de Recife,2019,Volume_Venda_Diesel,506028314.0
Região Metropolitana de Recife,2019,Volume_Venda_Gasolina,597839318.0
Região Metropolitana de Recife,2019,Volume_Venda_GNV,92015022.0
Região Metropolitana de Recife,2020,Volume_Venda_GNV,86999289.0
Região Metropolitana de Salvador,2000,Volume_Venda_Alcool,32511216.0
Região Metropolitana de Salvador,2000,Volume_Venda_Diesel,470177607.0
Região Metropolitana de Salvador,2000,Volume_Venda_Gasolina,424261654.0
Região Metropolitana de Salvador,2001,Volume_Venda_Alcool,22644257.0
Região Metropolitana de Salvador,2001,Volume_Venda_Diesel,638740867.0
Região Metropolitana de Salvador,2001,Volume_Venda_Gasolina,417956072.0
Região Metropolitana de Salvador,2002,Volume_Venda_Alcool,17263827.0
Região Metropolitana de Salvador,2002,Volume_Venda_Diesel,458422277.0
Região Metropolitana de Salvador,2002,Volume_Venda_Gasolina,400217275.0
Região Metropolitana de Salvador,2003,Volume_Venda_Alcool,17383397.0
Região Metropolitana de Salvador,2003,Volume_Venda_Diesel,417892223.0
Região Metropolitana de Salvador,2003,Volume_Venda_Gasolina,404059667.0
Região Metropolitana de Salvador,2004,Volume_Venda_Alcool,19895699.0
Região Metropolitana de Salvador,2004,Volume_Venda_Diesel,439212639.0
Região Metropolitana de Salvador,2004,Volume_Venda_Gasolina,418444780.0
Região Metropolitana de Salvador,2005,Volume_Venda_Alcool,28709290.0
Região Metropolitana de Salvador,2005,Volume_Venda_Diesel,473898254.0
Região Metropolitana de Salvador,2005,Volume_Venda_Gasolina,418361476.0
Região Metropolitana de Salvador,2006,Volume_Venda_Alcool,44306505.0
Região Metropolitana de Salvador,2006,Volume_Venda_Diesel,466140957.4928786
Região Metropolitana de Salvador,2006,Volume_Venda_Gasolina,409070180.0
Região Metropolitana de Salvador,2007,Volume_Venda_Alcool,96251273.0
Região Metropolitana de Salvador,2007,Volume_Venda_Diesel,479107931.728426
Região Metropolitana de Salvador,2007,Volume_Venda_Gasolina,385568143.0
Região Metropolitana de Salvador,2008,Volume_Venda_Alcool,205796555.0
Região Metropolitana de Salvador,2008,Volume_Venda_Diesel,720775405.505571
Região Metropolitana de Salvador,2008,Volume_Venda_Gasolina,370343339.0
Região Metropolitana de Salvador,2009,Volume_Venda_Alcool,271275114.0
Região Metropolitana de Salvador,2009,Volume_Venda_Diesel,522839933.0
Região Metropolitana de Salvador,2009,Volume_Venda_Gasolina,357790839.0
Região Metropolitana de Salvador,2010,Volume_Venda_Alcool,259543884.0
Região Metropolitana de Salvador,2010,Volume_Venda_Diesel,572767721.0
Região Metropolitana de Salvador,2010,Volume_Venda_Gasolina,433660348.0
Região Metropolitana de Salvador,2011,Volume_Venda_Alcool,117437596.0
Região Metropolitana de Salvador,2011,Volume_Venda_Diesel,568025807.0
Região Metropolitana de Salvador,2011,Volume_Venda_Gasolina,567106134.0
Região Metropolitana de Salvador,2012,Volume_Venda_Alcool,81031320.0
Região Metropolitana de Salvador,2012,Volume_Venda_Diesel,601417181.0
Região Metropolitana de Salvador,2012,Volume_Venda_Gasolina,636780726.0
Região Metropolitana de Salvador,2013,Volume_Venda_Alcool,112141544.0
Região Metropolitana de Salvador,2013,Volume_Venda_Diesel,719775225.0
Região Metropolitana de Salvador,2013,Volume_Venda_Gasolina,639714866.0
Região Metropolitana de Salvador,2014,Volume_Venda_Alcool,113171348.0
Região Metropolitana de Salvador,2014,Volume_Venda_Diesel,706720036.0
